vessel_imo,start_date,end_date,duration_hrs,lat,lon
8906951,2022-07-25,2022-07-26,17.462686111111125,41.2422,151.657
8906951,2022-07-26,2022-07-26,5.009488888888887,41.3197,151.9097
8906951,2022-07-26,2022-07-27,12.66229722222223,41.3818,151.6032
8906951,2022-07-27,2022-07-27,1.263333333333333,41.3742,151.7439
8906951,2022-07-27,2022-07-27,1.4569444444444444,41.3973,151.7806
8906951,2022-08-01,2022-08-01,10.305555555555555,48.2888,166.8976
8906951,2022-08-01,2022-08-02,6.239999999999997,48.5369,167.0734
8906951,2022-08-02,2022-08-02,6.142222222222226,48.3881,166.8828
8906951,2022-08-02,2022-08-03,15.199444444444444,48.4125,166.9439
8906951,2022-08-03,2022-08-03,12.140833333333337,48.0492,167.568
8906951,2022-08-04,2022-08-07,75.32000000000001,48.0808,167.7046
8906951,2022-08-07,2022-08-08,32.97222222222222,48.1561,167.4142
8906951,2022-08-09,2022-08-15,158.94361111111112,47.7149,167.2252
8906951,2022-08-19,2022-08-19,7.318611111111113,42.0103,161.8072
8906951,2022-08-19,2022-08-21,34.016666666666666,42.0826,162.0584
8906951,2022-08-21,2022-08-22,19.631944444444443,41.6316,162.2946
8906951,2022-08-22,2022-08-23,23.102222222222224,41.53,162.6101
8906951,2022-08-23,2022-08-24,17.034166666666668,41.487,162.5797
8906951,2022-08-24,2022-08-25,34.648611111111116,41.5278,163.7183
8906951,2022-08-25,2022-08-26,8.483888888888892,41.2477,163.7962
8906951,2022-08-26,2022-08-30,87.84263333333337,40.9723,163.4734
8906951,2022-09-18,2022-09-18,5.719444444444444,43.2202,153.1084
8906951,2022-09-19,2022-09-20,13.084722222222226,43.4223,159.2148
8906951,2022-09-20,2022-09-20,4.480816666666664,43.6216,159.5581
8906951,2022-09-20,2022-09-22,38.53597499999999,43.9069,160.0638
8906951,2022-09-22,2022-09-23,26.45638888888889,44.0128,159.655
8906951,2022-09-23,2022-09-24,18.873333333333335,44.057,159.6236
8906951,2022-09-26,2022-09-27,33.43697500000001,44.2459,153.4488
8906951,2022-09-27,2022-09-28,8.859444444444447,44.0243,153.6796
8906951,2022-09-28,2022-09-28,2.7422222222222215,44.0857,151.7916
8906951,2022-09-28,2022-09-28,3.417222222222222,44.0799,151.569
8906951,2022-09-29,2022-09-29,6.194722222222221,44.0875,149.7995
8906951,2022-09-29,2022-10-03,81.54971388888887,43.82,149.6355
8906951,2022-10-04,2022-10-05,36.918888888888915,44.8537,155.9772
8906951,2022-10-06,2022-10-06,10.621944444444448,44.8752,156.2431
8906951,2022-10-14,2022-10-15,23.154722222222222,42.5351,156.948
8906951,2022-10-16,2022-10-16,4.020122222222221,43.3456,154.4826
8906951,2022-10-16,2022-10-16,0.783561111111111,43.5005,154.3552
8906951,2022-10-16,2022-10-16,9.215408333333336,43.534,154.5081
8906951,2022-10-16,2022-10-17,5.812777777777776,43.5985,154.6356
8906951,2022-10-17,2022-10-20,74.30027777777781,43.4252,153.3138
8906951,2022-10-21,2022-10-21,1.8655555555555556,43.5516,154.6008
8906951,2022-10-21,2022-10-21,4.972222222222222,43.635,154.3129
8906951,2022-10-21,2022-10-21,6.026944444444445,43.7172,154.3604
8906951,2022-10-22,2022-10-22,4.086944444444443,43.571,154.2817
8906951,2022-10-22,2022-10-22,1.5305555555555554,43.72,154.4866
8906951,2022-10-22,2022-10-22,2.0525,43.65,154.3571
8906951,2022-10-22,2022-10-23,7.541944444444446,43.6443,154.2779
8906951,2022-10-23,2022-10-23,16.04166666666668,43.8203,154.4126
8906951,2022-10-28,2022-10-29,7.061111111111111,44.4673,155.4971
8906951,2022-10-29,2022-10-30,19.22055555555556,44.8434,155.3189
8906951,2022-11-03,2022-11-04,25.82611111111111,44.7877,149.2941
8906951,2022-11-04,2022-11-05,32.96055555555558,44.885,149.8384
8906951,2022-11-07,2022-11-08,13.021666666666665,44.5368,155.753
8906951,2022-11-08,2022-11-09,13.95527777777778,43.4658,159.1275
8906951,2022-11-09,2022-11-09,4.9769444444444435,43.4523,158.9237
8906951,2022-11-09,2022-11-09,1.2958333333333334,43.3637,158.9848
8906951,2022-11-15,2022-11-16,10.005555555555553,41.082,150.9046
8906951,2022-11-20,2022-11-20,9.99055555555556,42.5758,156.2632
8906951,2022-11-20,2022-11-21,18.38555555555556,42.6719,156.0311
8906951,2022-11-22,2022-11-23,3.992222222222224,43.0754,153.2546
8906951,2022-11-23,2022-11-23,2.4402777777777778,43.1046,153.1655
8906951,2022-11-24,2022-11-24,1.053611111111111,44.9394,145.3249
8906951,2022-11-28,2022-11-28,5.541388888888888,50.3674,141.4288
8906951,2022-11-28,2022-11-28,1.2261111111111112,49.5129,141.1898
8906951,2022-11-29,2022-11-29,2.9919444444444445,48.3606,140.6906
8906951,2022-11-29,2022-11-29,2.0527777777777776,48.3882,140.6935
8906951,2022-11-29,2022-11-29,0.8358333333333334,48.4107,140.8061
8906951,2022-11-29,2022-11-29,2.9144444444444444,48.4244,140.8058
8906951,2022-11-30,2022-11-30,3.1713888888888886,48.5063,140.9245
8906951,2022-11-30,2022-11-30,3.915833333333333,48.4391,140.7796
8906951,2022-11-30,2022-12-01,11.9875,48.5631,140.6929
8906951,2022-12-01,2022-12-01,3.2058333333333335,48.5276,140.8127
8906951,2022-12-02,2022-12-02,1.19,47.1032,139.4181
8906951,2023-06-05,2023-06-05,3.480833333333334,39.6257,132.2061
8906951,2023-10-22,2023-10-22,0.8419444444444445,45.7941,140.5084
8906951,2024-02-27,2024-02-27,1.9469444444444448,48.0091,148.439
8906951,2024-02-27,2024-02-27,4.992499999999999,48.06,148.702
8906951,2024-02-27,2024-02-28,8.323055555555555,48.1396,148.9862
8906951,2024-02-28,2024-02-29,26.925277777777787,48.251,149.4029
8906951,2024-06-26,2024-06-26,19.664444444444456,41.7828,132.4481
8906951,2024-06-27,2024-06-27,0.9802777777777776,41.8682,132.7452
8914855,2023-05-23,2023-05-24,35.93583333333332,42.0118,131.7491
8914855,2023-05-24,2023-05-25,15.035833333333336,41.8133,132.1701
8914855,2023-08-01,2023-08-01,3.9858333333333342,41.9659,131.5783
8914855,2023-08-02,2023-08-02,5.904999999999999,42.0121,131.662
8914855,2023-08-02,2023-08-02,4.022500000000001,42.0903,131.6898
9004310,2022-01-07,2022-01-07,0.7113888888888888,56.2943,146.8562
9004310,2022-01-07,2022-01-07,2.680833333333333,56.2409,146.6789
9004310,2022-01-07,2022-01-09,34.172222222222224,56.1269,145.9632
9004310,2022-01-09,2022-01-09,8.036388888888888,56.0447,145.8065
9004310,2022-01-09,2022-01-09,2.0088888888888885,55.9115,145.8314
9004310,2022-01-09,2022-01-09,1.7647222222222223,56.0892,145.8206
9004310,2022-01-10,2022-01-10,16.141388888888887,55.9834,145.4412
9004310,2022-01-11,2022-01-11,4.501388888888889,56.0025,145.9879
9004310,2022-01-11,2022-01-11,3.830277777777778,56.6031,145.6643
9004310,2022-01-11,2022-01-12,2.0119444444444445,56.8406,145.24
9004310,2022-01-12,2022-01-12,2.9199013775000005,56.7357,145.35
9004310,2022-01-12,2022-01-13,38.915,56.6826,145.0512
9004310,2022-02-01,2022-02-02,17.95111111111111,47.8797,140.0956
9004310,2022-02-02,2022-02-03,29.085833333333333,47.864,140.0743
9004310,2022-02-10,2022-02-10,8.000277777777782,42.3499,133.1257
9004310,2022-02-17,2022-02-17,3.852777777777778,47.1305,139.4666
9004310,2022-02-19,2022-02-19,2.5625,47.6011,141.0352
9004310,2022-02-27,2022-02-27,4.000555555555555,50.6262,152.9859
9004310,2022-03-01,2022-03-01,3.868055555555554,57.3069,151.5851
9004310,2022-03-03,2022-03-04,30.943079921666687,55.8498,154.644
9004310,2022-03-05,2022-03-06,2.9225000000000003,51.617,155.1164
9004310,2022-03-12,2022-03-13,34.03583333333334,57.4021,151.4987
9004310,2022-03-14,2022-03-16,48.67666666666668,57.677,152.2184
9004310,2022-03-16,2022-03-16,9.800277777777772,57.7283,152.1149
9004310,2022-03-16,2022-03-17,7.034166666666666,57.8554,151.9237
9004310,2022-03-17,2022-03-17,3.818611111111112,57.8943,151.7227
9004310,2022-03-17,2022-03-17,3.9997222222222217,57.8921,151.5347
9004310,2022-03-17,2022-03-18,21.02916666666667,57.8666,150.8701
9004310,2022-03-18,2022-03-19,28.137777777777757,57.7906,151.7391
9004310,2022-03-20,2022-03-20,6.052777777777776,58.2143,151.7523
9004310,2022-03-20,2022-03-20,2.149999999999999,58.256,151.5744
9004310,2022-03-20,2022-03-20,7.32111111111111,58.1702,151.2347
9004310,2022-03-21,2022-03-23,47.00083333333332,58.2719,152.0386
9004310,2022-03-23,2022-03-23,6.002777777777778,57.9007,151.5496
9004310,2022-03-23,2022-03-24,16.88416666666668,56.4089,151.1383
9004310,2022-03-24,2022-03-24,2.2963888888888877,56.8641,152.9347
9004310,2022-03-25,2022-03-25,1.566388888888889,56.2534,153.0292
9004310,2022-03-25,2022-03-25,2.7402777777777776,56.2145,154.0463
9004310,2022-03-25,2022-03-25,3.672777777777778,55.9782,153.263
9004310,2022-03-26,2022-03-26,8.001388888888895,56.6327,153.1563
9004310,2022-03-26,2022-03-27,7.083333333333332,57.9454,150.7772
9004310,2022-03-27,2022-03-27,15.708055555555571,57.9403,150.5543
9004310,2022-03-27,2022-03-28,5.545,57.9648,150.3506
9004310,2022-03-28,2022-03-31,75.01166666666668,57.7106,149.824
9004310,2022-04-02,2022-04-02,3.0550000000000006,51.3734,155.6682
9004310,2022-04-02,2022-04-02,0.5652777777777778,51.6035,155.3191
9004310,2022-04-02,2022-04-02,6.100555555555554,51.7242,155.1117
9004310,2022-04-08,2022-04-08,7.009166666666666,58.5168,153.4396
9004310,2022-04-09,2022-04-09,3.750075041388888,57.3317,151.5181
9004310,2022-04-11,2022-04-12,7.1258333333333335,52.4615,154.5341
9004310,2022-04-12,2022-04-12,4.016666666666666,52.7996,154.5098
9004310,2022-04-21,2022-04-21,13.025277777777776,44.1272,136.4304
9004310,2022-04-27,2022-04-28,10.085833333333332,47.6218,149.7292
9004310,2022-04-28,2022-04-28,11.42777777777778,47.6299,149.5651
9004310,2022-05-05,2022-05-05,2.1630555555555557,56.5384,152.774
9004310,2022-05-06,2022-05-06,5.037777777777776,56.7254,146.1885
9004310,2022-05-06,2022-05-06,4.075555555555555,56.5601,146.1645
9004310,2022-05-07,2022-05-08,17.466666666666676,55.534,148.1046
9004310,2022-05-08,2022-05-08,3.7697222222222218,54.79,146.6363
9004310,2022-05-09,2022-05-09,3.716666666666667,53.8485,144.5918
9004310,2022-05-09,2022-05-09,1.9497222222222224,53.6523,144.4318
9004310,2022-05-10,2022-05-10,9.815,50.7893,149.1149
9004310,2022-05-11,2022-05-11,5.384444444444445,49.7507,149.6269
9004310,2022-05-12,2022-05-13,12.986944444444442,55.5098,151.1833
9004310,2022-05-14,2022-05-14,4.688055555555556,57.1065,155.775
9004310,2022-05-19,2022-05-19,3.812777777777778,56.2833,143.9104
9004310,2022-05-19,2022-05-20,4.864444444444444,55.8765,143.5972
9004310,2022-05-20,2022-05-20,2.5075,54.2162,144.5231
9004310,2022-05-21,2022-05-21,9.251111111111111,51.3024,144.3252
9004310,2022-05-21,2022-05-24,69.78305555555556,51.2159,144.4888
9004310,2022-05-24,2022-05-26,45.075,51.1506,144.3117
9004310,2022-05-26,2022-05-27,13.01777777777778,51.0817,144.3806
9004310,2022-05-28,2022-05-28,2.7619444444444445,55.5955,146.9577
9004310,2022-05-28,2022-05-30,36.52833333333334,55.5125,147.3832
9004310,2022-05-30,2022-05-30,1.964722222222222,55.8752,143.5869
9004310,2022-05-31,2022-05-31,8.579137836666671,55.1095,144.5349
9004310,2022-05-31,2022-06-02,38.05916666666667,54.5345,144.1562
9004310,2022-06-02,2022-06-03,5.91611111111111,55.2495,147.2053
9004310,2022-06-11,2022-06-11,1.3786111111111112,42.1901,131.6749
9004310,2022-06-18,2022-06-18,0.6010027777777778,31.2555,124.982
9004310,2022-06-19,2022-06-19,1.9529555555555556,30.3035,123.3661
9004310,2022-07-05,2022-07-15,231.2228027777778,29.8456,123.0364
9004310,2022-09-03,2022-09-04,14.991480555555556,42.0095,131.6152
9004310,2022-09-07,2022-09-08,30.158333333333335,44.7986,143.5319
9004310,2022-09-09,2022-09-10,9.144166666666669,48.9295,141.3782
9004310,2022-09-11,2022-09-11,2.146111111111111,49.4089,141.3551
9004310,2022-09-11,2022-09-11,5.110555555555555,48.926,141.2977
9004310,2022-09-11,2022-09-12,1.9891666666666667,48.1905,140.5151
9004310,2022-09-12,2022-09-12,2.980277777777778,47.5655,139.8919
9004310,2022-09-19,2022-09-19,5.986666666666667,49.6752,153.2124
9004310,2022-09-20,2022-09-20,3.761111111111111,49.8081,153.3012
9004310,2022-09-20,2022-09-21,12.02472222222222,49.9749,153.7542
9004310,2022-09-27,2022-09-27,3.622222222222219,61.9546,178.1361
9004310,2022-10-21,2022-10-21,1.0016666666666667,55.6027,163.4358
9004310,2022-11-10,2022-11-11,4.7125,42.185,131.699
9004310,2022-11-15,2022-11-16,1.916111111111111,47.141,139.415
9004310,2022-11-16,2022-11-16,9.056944444444444,47.7701,141.224
9004310,2022-11-17,2022-11-17,1.875,48.5032,140.7236
9004310,2022-11-18,2022-11-20,57.97444444444445,46.2672,139.8342
9004310,2022-11-22,2022-11-22,0.1495958333333333,43.8678,136.1776
9004310,2022-12-07,2022-12-07,4.358888888888889,47.7673,143.1869
9004310,2022-12-10,2022-12-10,2.872499999999999,56.2396,143.7421
9004310,2022-12-11,2022-12-11,3.954999999999998,57.8069,149.0281
9004310,2022-12-11,2022-12-12,3.5677777777777777,58.6491,150.6198
9004310,2022-12-12,2022-12-12,2.9163888888888883,58.3971,150.8056
9004310,2022-12-12,2022-12-12,1.0033333333333334,58.3444,151.962
9004310,2022-12-12,2022-12-13,20.111111111111153,58.5218,150.7654
9004310,2022-12-18,2022-12-19,15.01722222222222,58.5309,150.7891
9004310,2022-12-26,2022-12-26,2.104722222222222,57.9692,153.2979
9004310,2022-12-26,2022-12-26,3.065555555555553,57.9057,153.214
9004310,2022-12-27,2022-12-27,4.933055555555553,57.8412,152.9416
9004310,2022-12-27,2022-12-27,1.016666666666667,57.7612,152.8844
9004310,2022-12-28,2022-12-28,5.287777777777778,56.4818,144.8727
9004310,2023-01-09,2023-01-09,1.051388888888889,51.5447,155.2912
9004310,2023-01-10,2023-01-10,4.309166666666664,51.603,155.4193
9004310,2023-01-10,2023-01-10,3.9833333333333334,52.4837,154.8775
9004310,2023-01-10,2023-01-10,3.027499999999999,52.7182,154.4644
9004310,2023-01-10,2023-01-11,3.016388888888889,52.8036,154.3333
9004310,2023-01-12,2023-01-12,2.9675000000000007,55.4693,153.6096
9004310,2023-01-12,2023-01-12,4.112499999999998,56.4396,152.8827
9004310,2023-01-14,2023-01-14,10.01694444444445,56.2764,146.7594
9004310,2023-01-14,2023-01-15,12.064722222222224,56.1808,146.9477
9004310,2023-01-15,2023-01-15,15.921111111111127,56.092,147.2641
9004310,2023-01-15,2023-01-16,16.02388888888889,56.0539,147.2798
9004310,2023-01-16,2023-01-17,19.939166666666672,56.0921,147.1386
9004310,2023-01-17,2023-01-18,18.954444444444466,55.9937,147.2457
9004310,2023-01-18,2023-01-18,10.924166666666668,55.8441,147.5653
9004310,2023-01-19,2023-01-19,10.866666666666667,56.1733,146.7882
9004310,2023-01-23,2023-01-23,2.041944444444444,52.252,155.5958
9004310,2023-01-25,2023-01-25,9.971944444444446,56.3788,145.31
9004310,2023-01-26,2023-01-26,2.133333333333333,56.4031,144.8865
9004310,2023-01-26,2023-01-26,3.918888888888888,56.3802,144.5729
9004310,2023-01-26,2023-01-26,0.9891666666666667,56.5739,144.3798
9004310,2023-01-27,2023-01-27,4.1000000000000005,57.4144,144.0627
9004310,2023-01-27,2023-01-27,16.028055555555564,57.1783,144.1392
9004310,2023-01-29,2023-01-29,1.0994444444444444,57.8832,150.8664
9004310,2023-01-29,2023-01-29,4.006944444444444,58.1636,151.2935
9004310,2023-01-29,2023-01-31,53.998055555555595,58.4729,150.9948
9004310,2023-02-02,2023-02-02,4.989444444444441,58.443,155.7199
9004310,2023-02-03,2023-02-03,6.885833333333334,55.2908,154.9024
9004310,2023-02-04,2023-02-04,8.046666666666667,55.4035,154.9504
9004310,2023-02-07,2023-02-08,14.61,46.3426,147.2551
9004310,2023-02-24,2023-02-25,15.136944444444442,43.0092,135.1612
9004310,2023-02-27,2023-02-28,18.019166666666663,34.9636,129.9979
9004310,2023-02-28,2023-03-01,9.04722222222222,34.9927,129.8171
9004310,2023-03-01,2023-03-01,1.2516666666666667,34.9575,130.1517
9004310,2023-03-11,2023-03-11,1.05,35.2438,129.7401
9004310,2023-03-17,2023-03-18,21.048055555555557,37.0616,131.0952
9004310,2023-03-18,2023-03-18,2.051388888888889,36.9258,131.5075
9004310,2023-03-21,2023-03-22,17.9913888888889,42.7601,146.1939
9004310,2023-03-29,2023-03-29,8.126944444444446,51.6076,155.3178
9004310,2023-03-31,2023-03-31,2.9830555555555542,51.6223,154.9601
9004310,2023-04-02,2023-04-02,0.9661111111111113,56.2939,150.7899
9004310,2023-04-02,2023-04-03,35.03,56.3869,148.9262
9004310,2023-04-04,2023-04-05,35.99722222222228,56.7116,148.3909
9004310,2023-04-06,2023-04-06,0.9836111111111112,56.4759,147.2846
9004310,2023-04-06,2023-04-08,46.00750000000003,56.4504,147.2907
9004310,2023-04-08,2023-04-09,16.82361111111113,56.4102,147.3262
9004310,2023-04-09,2023-04-10,23.038333333333384,56.3791,146.8259
9004310,2023-04-10,2023-04-10,11.992500000000009,56.0184,146.6407
9004310,2023-04-21,2023-04-21,7.02138888888889,35.4462,151.5944
9004310,2023-04-21,2023-04-21,2.013888888888888,35.4496,151.6753
9004310,2023-04-21,2023-04-21,4.9624999999999995,35.4655,151.6995
9004310,2023-04-21,2023-04-21,4.012222222222223,35.5971,151.7633
9004310,2023-04-24,2023-04-24,6.795833333333331,32.7004,160.028
9004310,2023-04-28,2023-04-29,22.897777777777787,35.6175,149.1537
9004310,2023-04-29,2023-04-30,18.881388888888896,35.089,147.5373
9004310,2023-05-05,2023-05-06,12.378888888888888,41.9977,132.8709
9004310,2023-05-06,2023-05-06,2.0022222222222226,42.3283,132.8271
9004310,2023-05-06,2023-05-06,8.015833333333333,42.379,132.768
9004310,2023-05-06,2023-05-07,27.00083333333332,42.3474,132.7348
9004310,2023-07-09,2023-07-09,1.9991666666666668,43.0817,136.9775
9004310,2023-07-16,2023-07-16,1.5991666666666666,38.9183,133.5358
9004310,2023-07-25,2023-07-25,1.1994444444444443,31.72,125.8058
9004310,2023-07-26,2023-07-27,21.056388888888904,36.4682,131.3635
9004310,2023-07-31,2023-07-31,7.000555555555556,42.388,132.7929
9004310,2023-07-31,2023-08-01,27.000555555555547,42.3719,132.8043
9004310,2023-08-31,2023-08-31,4.266944444444444,36.7285,131.9285
9004310,2023-08-31,2023-09-01,26.034999999999997,36.9052,132.4234
9004310,2023-09-13,2023-09-13,4.010000000000001,42.3201,133.3281
9004310,2023-09-28,2023-09-29,1.7630555555555556,37.2369,132.5059
9004310,2023-09-30,2023-09-30,3.08888888888889,42.055,132.8209
9004310,2023-10-26,2023-10-26,0.8252777777777778,51.4744,146.9115
9004310,2023-10-27,2023-10-28,16.002222222222233,56.0533,145.0988
9004310,2023-10-28,2023-10-28,4.958611111111109,56.0768,145.2768
9004310,2023-10-28,2023-10-30,37.24111111111109,55.9882,145.544
9004310,2023-10-30,2023-10-30,6.639444444444451,55.7597,145.7069
9004310,2023-10-30,2023-10-30,5.038888888888888,55.7347,145.5281
9004310,2023-11-06,2023-11-07,4.996666666666664,57.8415,152.7577
